Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-07-15 04:00:00+00:00,130.5187702604364,131.34850999947517,127.13984031827108,128.39944458007812,208326200,0.0,0.0
2024-07-16 04:00:00+00:00,128.39943613379464,128.99923747826654,124.54065466054338,126.3200912475586,214769500,0.0,0.0
2024-07-17 04:00:00+00:00,121.31167540248973,121.81151749943196,116.683140330519,117.9527359008789,390086200,0.0,0.0
2024-07-18 04:00:00+00:00,121.81151995069708,122.36134931919209,116.52318954339042,121.0517578125,320979500,0.0,0.0
2024-07-19 04:00:00+00:00,120.3119952300562,121.56160051418016,117.33294050381654,117.89276123046876,217223800,0.0,0.0
2024-07-22 04:00:00+00:00,120.31199665772752,124.03082324772716,119.82215351609416,123.50099182128906,258068900,0.0,0.0
2024-07-23 04:00:00+00:00,122.74121959113288,124.6506199921888,122.06143405921048,122.55127716064452,173911000,0.0,0.0
2024-07-24 04:00:00+00:00,119.13235710085016,119.91210950952006,113.404171251323,114.2139129638672,327776900,0.0,0.0
2024-07-25 04:00:00+00:00,113.00429945804284,116.59316196631045,106.2664302898256,112.24453735351562,460067000,0.0,0.0
2024-07-26 04:00:00+00:00,116.15330054509556,116.16329189488404,111.54475613373565,113.02428436279295,293399100,0.0,0.0
2024-07-29 04:00:00+00:00,113.6540913121793,116.24326955093024,111.26484684886644,111.55474853515624,248152100,0.0,0.0
2024-07-31 04:00:00+00:00,112.86434589914217,118.30262267375932,110.84497957634794,116.98303985595705,473174200,0.0,0.0
2024-08-01 04:00:00+00:00,117.49288673851925,120.12206115379604,106.77627053548454,109.1755142211914,523462300,0.0,0.0
2024-08-02 04:00:00+00:00,103.72722865674588,108.68566108330708,101.33798416873924,107.23611450195312,482027500,0.0,0.0
2024-08-08 04:00:00+00:00,101.96778821260376,105.4666829061735,97.48919964896103,104.93685150146484,391910000,0.0,0.0
2024-08-09 04:00:00+00:00,105.60663726461743,106.5663331721716,103.3973361190524,104.7169189453125,290844200,0.0,0.0
2024-08-12 04:00:00+00:00,106.28642840966148,111.03492856386596,106.2264497957174,108.9855728149414,325559900,0.0,0.0
2024-08-13 04:00:00+00:00,112.4044889345572,116.19329280080892,111.5447599502898,116.1033172607422,312646700,0.0,0.0
2024-08-14 04:00:00+00:00,118.49256417906064,118.56254176631197,114.03397366865786,118.04270935058594,339246400,0.0,0.0
2024-08-15 04:00:00+00:00,118.722501320516,123.20108240094191,117.43290774825016,122.82120513916016,318086700,0.0,0.0
2024-08-16 04:00:00+00:00,121.901483949244,124.96051491369624,121.14172188301303,124.5406494140625,302589900,0.0,0.0
2024-08-19 04:00:00+00:00,124.2407440799754,129.9589385986328,123.38101510677951,129.9589385986328,318333600,0.0,0.0
2024-08-20 04:00:00+00:00,128.3594390228903,129.8389825507969,125.85023729264928,127.20980834960938,300087400,0.0,0.0
2024-08-21 04:00:00+00:00,127.2797991528714,129.30916459896468,126.62001151002669,128.4594268798828,257883600,0.0,0.0
2024-08-22 04:00:00+00:00,129.97895127037188,130.70871650633163,123.0611304205258,123.700927734375,376189100,0.0,0.0
2024-08-23 04:00:00+00:00,125.8202462463596,129.5590704147264,125.18044900805845,129.32913208007812,323230300,0.0,0.0
2024-08-26 04:00:00+00:00,129.52908520948145,131.21853864319473,124.33072295006605,126.42005920410156,331964700,0.0,0.0
2024-08-27 04:00:00+00:00,125.01051718872198,129.15920068067538,123.84088083210608,128.25949096679688,303134600,0.0,0.0
2024-08-28 04:00:00+00:00,128.07953728703234,128.28947768481862,122.60127203673996,125.5703353881836,448101100,0.0,0.0
2024-08-29 04:00:00+00:00,121.32167786502488,124.39070812333074,116.67314470453282,117.55286407470705,453023300,0.0,0.0
2024-08-30 04:00:00+00:00,119.49225141445028,121.71155156264533,117.18298334905096,119.33230590820312,333751600,0.0,0.0
2024-09-03 04:00:00+00:00,115.9733612117378,116.17329499238284,107.25611414068058,107.96588897705078,477155100,0.0,0.0
2024-09-04 04:00:00+00:00,105.3767098930568,113.23422029378456,104.08711642455602,106.17645263671876,372470300,0.0,0.0
2024-09-05 04:00:00+00:00,104.9568397355808,109.61537166703076,104.7269166457022,107.17613983154295,306850700,0.0,0.0
2024-09-09 04:00:00+00:00,104.8468766277334,106.51635504584456,103.65725761066608,106.4363784790039,273912000,0.0,0.0
2024-09-10 04:00:00+00:00,107.77594760990868,109.36544940156335,104.91685028196343,108.06585693359376,268283700,0.0,0.0
2024-09-11 04:00:00+00:00,109.35544832921772,117.15298773367408,107.38606933752642,116.87307739257812,441422400,0.0,0.0
2024-09-12 04:00:00+00:00,116.81309067491064,120.76218565399152,115.35342779588602,119.11256408691406,367100500,0.01,0.0
2024-09-13 04:00:00+00:00,119.0525787627644,119.93237336061968,117.5729162374776,119.07257080078124,238358300,0.0,0.0
2024-09-16 04:00:00+00:00,116.76310499638278,118.15278427890816,114.33366430325611,116.75310516357422,248772300,0.0,0.0
2024-09-17 04:00:00+00:00,118.14278506866847,118.77264486908852,114.80355789094266,115.5633773803711,231925900,0.0,0.0
2024-09-18 04:00:00+00:00,115.86330347677422,117.67288409225483,113.19392035691745,113.34388732910156,310318900,0.0,0.0
2024-09-19 04:00:00+00:00,117.32297284502803,119.63244604030882,117.22299740049117,117.84285736083984,293506400,0.0,0.0
2024-09-20 04:00:00+00:00,117.03304297010142,118.5926889465848,115.36342933997692,115.9732894897461,382462400,0.0,0.0
2024-09-23 04:00:00+00:00,116.52316472695202,116.96305822001592,114.83355144756428,116.23323059082033,206228500,0.0,0.0
2024-09-24 04:00:00+00:00,116.49316626237535,121.77195687475644,115.35342937374384,120.84217071533205,354966800,0.0,0.0
2024-09-25 04:00:00+00:00,121.99189738474502,124.91123075234002,121.58199576757475,123.48155975341795,284692900,0.0,0.0
2024-09-26 04:00:00+00:00,126.77080301373226,127.64059778478496,121.77195443476236,124.01143646240234,302582900,0.0,0.0
2024-09-27 04:00:00+00:00,123.94145533963832,124.00143908292873,119.23254080039722,121.3720474243164,271009200,0.0,0.0
2024-09-30 04:00:00+00:00,118.28274908289887,121.47201682135707,118.12278989954672,121.41203308105467,226553700,0.0,0.0
2024-10-01 04:00:00+00:00,121.7419589534566,122.4118104821477,115.76334012719616,116.97306060791016,302094500,0.0,0.0
2024-10-02 04:00:00+00:00,116.41318325903728,119.3525009132392,115.11347963203208,118.82262420654295,221845900,0.0,0.0
2024-10-03 04:00:00+00:00,120.89215281287986,124.3313630934004,120.31228454416184,122.82170867919922,277118000,0.0,0.0
2024-10-04 04:00:00+00:00,124.91122738742536,125.01120283080024,121.80194304435166,124.89122772216795,243678100,0.0,0.0
2024-10-07 04:00:00+00:00,124.96121521204212,130.60991565760295,124.92122350791122,127.69058990478516,346250200,0.0,0.0
2024-10-08 04:00:00+00:00,130.22999115642648,133.4492507002601,129.39018829854146,132.85939025878906,285722500,0.0,0.0
2024-10-09 04:00:00+00:00,134.07911628828677,134.48902553025528,131.34974925411063,132.61944580078125,246191600,0.0,0.0
2024-10-10 04:00:00+00:00,131.8796349307713,134.96891988009384,130.9698407725355,134.77896118164062,242311300,0.0,0.0
2024-10-11 04:00:00+00:00,133.97914002159231,135.74873676795113,133.6292297588208,134.7689666748047,170209500,0.0,0.0
2024-10-14 04:00:00+00:00,136.43858548845338,139.5678698363904,136.26862645350758,138.03822326660156,232347700,0.0,0.0
2024-10-15 04:00:00+00:00,137.8382473516489,138.53809836462625,128.7103601195905,131.5697021484375,377831000,0.0,0.0
2024-10-16 04:00:00+00:00,133.94913130666296,136.58852253050404,131.5496902869071,135.68873596191406,264879700,0.0,0.0
2024-10-17 04:00:00+00:00,139.30791683746315,140.8575630403271,136.83848427190068,136.89846801757812,306435900,0.0,0.0
2024-10-18 04:00:00+00:00,138.63805979784692,138.86800255294065,137.24838055182667,137.9682159423828,176090200,0.0,0.0
2024-10-21 04:00:00+00:00,138.09819363983328,143.67691040039062,137.96821869705386,143.67691040039062,264554500,0.0,0.0
2024-10-22 04:00:00+00:00,142.8771096409394,144.3867565878425,141.74736485471627,143.55694580078125,226311600,0.0,0.0
2024-10-23 04:00:00+00:00,141.99729502838238,142.3971968224879,137.42835524686083,139.52786254882812,285930000,0.0,0.0
2024-10-24 04:00:00+00:00,140.78757953525755,141.31745626734755,138.4281223817854,140.37767028808594,172354900,0.0,0.0
2024-10-25 04:00:00+00:00,140.89754036873228,144.096815700832,140.76758067774944,141.5074005126953,205122100,0.0,0.0
2024-10-28 04:00:00+00:00,142.96708045579604,143.1070476166606,140.01776261632966,140.48765563964844,173586700,0.0,0.0
2024-10-29 04:00:00+00:00,140.25768265006158,142.22723015349655,138.86800339560858,141.21746826171875,157593600,0.0,0.0
2024-10-30 04:00:00+00:00,139.50785799453917,140.29768460484607,136.778490969974,139.3079071044922,179418100,0.0,0.0
2024-10-31 04:00:00+00:00,137.5683285053032,137.57832071125284,132.07958689426476,132.72943115234375,270039600,0.0,0.0
2024-11-01 04:00:00+00:00,134.66898440540822,137.27838410441936,134.5390247094388,135.3688201904297,207127800,0.0,0.0
2024-11-04 05:00:00+00:00,137.17841332242185,138.9280103748792,135.53879155204424,136.0186767578125,187528200,0.0,0.0
2024-11-05 05:00:00+00:00,137.41833701827767,140.33766260126754,137.29836954050154,139.87777709960938,160537400,0.0,0.0
2024-11-11 05:00:00+00:00,148.64575792845778,148.81573220925225,143.5369491915439,145.22654724121094,182325600,0.0,0.0
2024-11-15 05:00:00+00:00,144.83662993296312,145.20655509140138,140.0477398359917,141.94729614257812,250132900,0.0,0.0
2024-11-18 05:00:00+00:00,139.46786214720512,141.51739292157006,137.11839743544738,140.11770629882812,221866000,0.0,0.0
2024-11-22 05:00:00+00:00,145.89637625946256,147.1261039006014,141.06750232234785,141.91729736328125,236406200,0.0,0.0
2024-11-25 05:00:00+00:00,141.95730426900835,142.01728800977313,135.78872709087477,135.98867797851562,344941900,0.0,0.0
2024-11-26 05:00:00+00:00,137.66829270199315,139.2679304177918,135.6387613125482,136.8884735107422,190287700,0.0,0.0
2024-11-27 05:00:00+00:00,134.97889681216265,137.1883944813901,131.7696447344509,135.30882263183594,226370900,0.0,0.0
2024-11-29 05:00:00+00:00,136.74850738939793,139.3179230108574,136.018679731608,138.21817016601562,141863200,0.0,0.0
2024-12-02 05:00:00+00:00,138.79801911159885,140.41764102523763,137.7882572804853,138.5980682373047,171682800,0.0,0.0
2024-12-03 05:00:00+00:00,138.22816730557096,140.50764123326277,137.91824110785586,140.2277069091797,164414000,0.0,0.0
2024-12-04 05:00:00+00:00,141.96729127056176,145.7564115576455,140.2576784450533,145.1065673828125,231224300,0.0,0.0
2024-12-05 05:00:00+00:00,145.08658555940238,146.51634749056768,143.9267690762933,145.03659057617188,172621200,0.01,0.0
2024-12-06 05:00:00+00:00,144.57667789545363,145.67649127950102,141.28720012508654,142.41702270507812,188505600,0.0,0.0
2024-12-09 05:00:00+00:00,138.9475602220375,139.92739769900004,137.10786100838232,138.78758239746094,189308600,0.0,0.0
2024-12-10 05:00:00+00:00,138.9875536517665,141.79711283924593,133.76839511357173,135.04820251464844,210020900,0.0,0.0
2024-12-11 05:00:00+00:00,137.3378239802647,140.14736786765778,135.1881771980721,139.28750610351562,184905200,0.0,0.0
2024-12-12 05:00:00+00:00,137.05787278188586,138.41765384511186,135.77808063488797,137.3178253173828,159211400,0.0,0.0
2024-12-13 05:00:00+00:00,138.91757801094644,139.5774751507731,132.51860179476702,134.22833251953125,231514900,0.0,0.0
2024-12-16 05:00:00+00:00,134.1583241029487,134.3782897959075,130.39893679330513,131.9786834716797,237951100,0.0,0.0
2024-12-17 05:00:00+00:00,129.06916425760008,131.56876081657285,126.8395283987678,130.36895751953125,259410300,0.0,0.0
2024-12-18 05:00:00+00:00,133.83838842708505,136.6779262372523,128.25928750759206,128.88919067382812,277444500,0.0,0.0
2024-12-19 05:00:00+00:00,131.73871719708123,134.00835489709178,129.52908262326224,130.6588897705078,209719200,0.0,0.0
2024-12-20 05:00:00+00:00,129.78904314606552,135.2581613788304,128.19930347129645,134.67825317382812,306528600,0.0,0.0
2024-12-23 05:00:00+00:00,136.25799367167244,139.7674214203078,135.098177315152,139.64744567871094,176053500,0.0,0.0
2024-12-24 05:00:00+00:00,139.97740671974344,141.8770939941236,138.6276184809867,140.19737243652344,105157000,0.0,0.0
2024-12-26 05:00:00+00:00,139.67745105895742,140.8272746166671,137.70776777261636,139.90740966796875,116205600,0.0,0.0
2024-12-27 05:00:00+00:00,138.52762911725588,138.99755443917667,134.6882528863639,136.9878692626953,170582600,0.0,0.0
2024-12-30 05:00:00+00:00,134.80822982362736,140.24735382720857,133.9983630613892,137.46780395507812,167734700,0.0,0.0
2024-12-31 05:00:00+00:00,138.0077278547889,138.0477299443946,133.80840856948805,134.26832580566406,155659200,0.0,0.0
2025-01-02 05:00:00+00:00,135.97804923146714,138.85758927368732,134.608275235204,138.2876739501953,198247200,0.0,0.0
2025-01-03 05:00:00+00:00,139.9873988596089,144.87660907201655,139.70744526818353,144.44668579101562,229322500,0.0,0.0
2025-01-07 05:00:00+00:00,153.00528861210353,153.1052785673635,139.9873867148958,140.11737060546875,351782200,0.0,0.0
2025-01-08 05:00:00+00:00,142.55698965149892,143.92676365371082,137.53779559953318,140.08738708496094,227349900,0.0,0.0
2025-01-10 05:00:00+00:00,137.42782161536184,139.89742434133598,134.1983469953677,135.88807678222656,207602500,0.0,0.0
2025-01-13 05:00:00+00:00,129.96902870412282,133.46846390099537,129.4890951782822,133.20849609375,204808900,0.0,0.0
2025-01-14 05:00:00+00:00,136.02803973976037,136.357988296776,130.02900835327767,131.7387237548828,195590500,0.0,0.0
2025-01-15 05:00:00+00:00,133.6284239860889,136.42797514246556,131.26880425867054,136.218017578125,185217300,0.0,0.0
2025-01-16 05:00:00+00:00,138.61762033023757,138.72760318445663,133.46845773799356,133.54844665527344,209235600,0.0,0.0
2025-01-17 05:00:00+00:00,136.6679350563591,138.47764040694682,135.43813790068955,137.68777465820312,201188800,0.0,0.0
2025-01-21 05:00:00+00:00,139.1375376709131,141.80710479535009,137.06786452867982,140.80726623535156,197749000,0.0,0.0
2025-01-24 05:00:00+00:00,148.34604128656673,148.9459505211395,141.8570988390214,142.5969696044922,234657600,0.0,0.0
2025-01-27 05:00:00+00:00,124.77986175863892,128.37927160601726,116.68116290346627,118.40088653564452,818830900,0.0,0.0
2025-01-28 05:00:00+00:00,121.79034308969104,128.97918539907013,116.2312426561388,128.9691925048828,579666400,0.0,0.0
2025-01-29 05:00:00+00:00,126.47958193260648,126.86951837337097,120.03062606319732,123.6800308227539,467120600,0.0,0.0
2025-01-30 05:00:00+00:00,123.08012239923644,124.97981714548028,118.08092971341723,124.62987518310548,392925500,0.0,0.0
2025-01-31 05:00:00+00:00,123.7600213429819,127.82936416140842,119.17076580619349,120.05062103271484,390372900,0.0,0.0
2025-02-03 05:00:00+00:00,114.73147893578256,118.55086206886682,112.99176191394916,116.64117431640624,371235700,0.0,0.0
2025-02-04 05:00:00+00:00,116.94112206589324,121.18043560579926,116.6811618932845,118.63085174560548,256550000,0.0,0.0
2025-02-05 05:00:00+00:00,121.74034844426232,124.97982332906604,120.7405098576298,124.80985260009766,262230800,0.0,0.0
2025-02-06 05:00:00+00:00,127.39941919373813,128.74920726442895,125.18977703531333,128.65921020507812,251483600,0.0,0.0
2025-02-07 05:00:00+00:00,129.19913575663247,130.34894396083934,124.97981594966576,129.81903076171875,228186300,0.0,0.0
2025-02-10 05:00:00+00:00,130.0689974070653,134.97820850379568,129.93902876577076,133.54844665527344,216989100,0.0,0.0
2025-02-11 05:00:00+00:00,132.5586139818797,134.45830137072844,130.99886808260132,132.77857971191406,178902400,0.0,0.0
2025-02-12 05:00:00+00:00,129.9990210816885,132.21866402899062,129.0591703419428,131.11883544921875,160278600,0.0,0.0
2025-02-13 05:00:00+00:00,131.5387642395835,136.477969382041,131.1488277944593,135.26815795898438,197430000,0.0,0.0
2025-02-14 05:00:00+00:00,136.45796316750187,139.22752026611062,135.4781256449407,138.8275909423828,195479600,0.0,0.0
2025-02-18 05:00:00+00:00,141.2472111010542,143.41685915221993,137.90773839766058,139.37750244140625,219176600,0.0,0.0
2025-02-19 05:00:00+00:00,139.48747310974449,141.33718056281413,137.1978495021305,139.20751953125,167536000,0.0,0.0
2025-02-20 05:00:00+00:00,140.0073981660712,140.637301367124,136.7679156045049,140.08738708496094,143903600,0.0,0.0
2025-02-21 05:00:00+00:00,140.0173897923713,141.4371740194045,134.00836534323213,134.40829467773438,228217600,0.0,0.0
2025-02-24 05:00:00+00:00,136.53795738344377,138.56762852998253,130.0590074983429,130.25897216796875,251381100,0.0,0.0
2025-02-25 05:00:00+00:00,129.9590158616247,130.17898157227808,124.41991677706234,126.60955810546876,271428700,0.0,0.0
2025-02-26 05:00:00+00:00,129.96903440656757,133.70842127410083,128.4692763992483,131.25881958007812,322553800,0.0,0.0
2025-02-27 05:00:00+00:00,134.97820907791893,134.98820197149917,119.99063081322676,120.13060760498048,443175800,0.0,0.0
2025-02-28 05:00:00+00:00,118.00094594624424,125.06980440717122,116.38121232741896,124.89983367919922,389091100,0.0,0.0
2025-03-03 05:00:00+00:00,123.490067139586,123.68003128569312,112.26187634904674,114.04158782958984,411381400,0.0,0.0
2025-03-04 05:00:00+00:00,110.63214094760744,119.29073912641502,110.09222719636828,115.97127532958984,398163300,0.0,0.0
2025-03-05 05:00:00+00:00,117.56102047262804,118.26090441787,114.49151637878758,117.28106689453124,284337900,0.0,0.0
2025-03-06 05:00:00+00:00,113.51167590423404,115.33138186500224,110.2022125539762,110.55215454101562,321181900,0.0,0.0
2025-03-07 05:00:00+00:00,111.232043943795,113.46168737204891,107.54263707893918,112.67181396484376,341755500,0.0,0.0
2025-03-10 04:00:00+00:00,109.88225711490554,111.83193921740828,105.44297155454524,106.96273040771484,366487400,0.0,0.0
2025-03-11 04:00:00+00:00,106.97272832797886,112.2218809117277,104.75308544348756,108.74244689941406,354865700,0.0,0.0
2025-03-12 04:00:00+00:00,114.1120814413496,116.75189758318456,112.87216201952944,115.73196411132812,323857500,0.01,0.0
2025-03-13 04:00:00+00:00,117.02187196535417,117.75182462929008,113.7820990939805,115.5719757080078,299033100,0.0,0.0
2025-03-14 04:00:00+00:00,118.6017672807591,121.87153693655638,118.1418001271865,121.66155242919922,277593500,0.0,0.0
2025-03-17 04:00:00+00:00,122.731474163583,122.88146527258024,118.02180216580396,119.52169799804688,255501500,0.0,0.0
2025-03-18 04:00:00+00:00,117.99180297800854,119.01172876569431,114.53204424682896,115.42198181152344,299686900,0.0,0.0
2025-03-19 04:00:00+00:00,117.26185055700964,120.44162996547794,115.6719646672078,117.51183319091795,273426200,0.0,0.0
2025-03-20 04:00:00+00:00,116.54190844924116,120.19164884723556,116.46191217445424,118.52176666259766,248829700,0.0,0.0
2025-03-21 04:00:00+00:00,116.93188412092742,117.98180664950618,115.41198537165404,117.69182586669922,266498500,0.0,0.0
2025-03-24 04:00:00+00:00,119.87167301321132,122.21151449504808,119.33170959432591,121.40157318115234,228452500,0.0,0.0
2025-03-25 04:00:00+00:00,120.5416356938994,121.2815821945268,118.9117439494844,120.68162536621094,167447200,0.0,0.0
2025-03-26 04:00:00+00:00,118.7217619508854,118.83174729689937,112.70217554499752,113.75210571289062,293463300,0.0,0.0
2025-03-27 04:00:00+00:00,111.34226782232152,114.4420510740887,110.6523209143036,111.4222640991211,236902100,0.0,0.0
2025-03-28 04:00:00+00:00,111.48225736963435,112.86216644188174,109.06242721559616,109.66238403320312,229872500,0.0,0.0
2025-03-31 04:00:00+00:00,105.12270025073305,110.95229742526604,103.642807248706,108.37247467041016,299212700,0.0,0.0
2025-04-01 04:00:00+00:00,108.51245759918966,110.19234119227175,106.46260459302538,110.14234924316406,222614000,0.0,0.0
2025-04-02 04:00:00+00:00,107.28255072037597,111.97222748899677,106.78258544027103,110.4123306274414,220601200,0.0,0.0
2025-04-09 04:00:00+00:00,98.88312976565122,115.0920027848049,97.52322363090776,114.32205963134766,612918300,0.0,0.0
2025-04-10 04:00:00+00:00,109.36240858521514,110.85230299023064,99.14311699545736,107.56253051757812,437812400,0.0,0.0
2025-04-11 04:00:00+00:00,108.4924631100928,111.54225429514813,107.47253732050476,110.92229461669922,313417300,0.0,0.0
2025-04-14 04:00:00+00:00,114.10207400079877,114.282061802319,109.06242318709587,110.70230865478516,264705000,0.0,0.0
2025-04-15 04:00:00+00:00,110.96229700273264,113.6121145492554,110.4923284123964,112.19220733642578,228966900,0.0,0.0
2025-04-16 04:00:00+00:00,104.54274333093116,106.78258565420649,100.4430219227654,104.48274230957033,397016900,0.0,0.0
2025-04-24 04:00:00+00:00,103.47281538750217,106.53260039132012,103.10283834219908,106.422607421875,220815000,0.0,0.0
2025-04-25 04:00:00+00:00,106.84258154964476,111.9122293136747,105.7226641762038,111.0022964477539,251064700,0.0,0.0
2025-04-28 04:00:00+00:00,109.68238265297498,110.36233572086071,106.01263179735646,108.72245025634766,207708500,0.0,0.0
2025-04-29 04:00:00+00:00,107.66252352883212,110.19234667117642,107.43254376799985,109.0124282836914,170444300,0.0,0.0
2025-04-30 04:00:00+00:00,104.46274938923446,108.91243743896484,104.07277707156662,108.91243743896484,235044600,0.0,0.0
2025-05-01 04:00:00+00:00,113.07214827264656,114.93201970345092,111.29227311666196,111.6022491455078,236121500,0.0,0.0
2025-05-02 04:00:00+00:00,114.17207269391602,115.39198920893172,113.36213137411846,114.49205017089844,190194800,0.0,0.0
2025-05-05 04:00:00+00:00,112.9021628026332,114.6620350893898,112.65218016349414,113.81209564208984,133163200,0.0,0.0
2025-05-06 04:00:00+00:00,111.47226518321952,114.7320334036988,110.81230733401684,113.53211975097656,158525600,0.0,0.0
2025-05-07 04:00:00+00:00,113.04215608614976,117.67183196470502,112.27220526080852,117.05187225341795,206758800,0.0,0.0
2025-05-08 04:00:00+00:00,118.24179071447392,118.67176116768113,115.84195580422112,117.36185455322266,198428100,0.0,0.0
2025-05-09 04:00:00+00:00,117.34184743589364,118.2217911942619,115.20199668891294,116.64189910888672,132972200,0.0,0.0
2025-05-12 04:00:00+00:00,121.96153541928634,122.99146270751952,120.27165027906004,122.99146270751952,225023300,0.0,0.0
2025-05-13 04:00:00+00:00,124.97132897244262,131.21089374180312,124.46136223351174,129.9209747314453,330430100,0.0,0.0
2025-05-14 04:00:00+00:00,133.19074615794872,135.43059608188196,131.67084745036084,135.33059692382812,281180800,0.0,0.0
2025-05-15 04:00:00+00:00,134.2806619130786,136.29053200968949,132.65078555171073,134.8206329345703,226632600,0.0,0.0
2025-05-16 04:00:00+00:00,136.21054488205627,136.34054073998118,133.45074197294815,135.39059448242188,226542500,0.0,0.0
2025-05-19 04:00:00+00:00,132.38080555276906,135.86055961165334,132.38080555276906,135.5605926513672,193154600,0.0,0.0
2025-05-20 04:00:00+00:00,134.28066116234166,134.5706495538956,132.610779045451,134.37066650390625,161514200,0.0,0.0
2025-05-21 04:00:00+00:00,133.0507547616815,137.39044962876582,130.58092511560693,131.7908477783203,270608700,0.0,0.0
2025-05-22 04:00:00+00:00,132.22082104991222,134.2406851659139,131.54087555490528,132.82078552246094,187344000,0.0,0.0
2025-05-23 04:00:00+00:00,129.99098000853303,132.67078673422913,129.15104195341007,131.2808837890625,198821300,0.0,0.0
2025-05-27 04:00:00+00:00,134.14067302338051,135.65057787204648,133.300735049259,135.49058532714844,192953600,0.0,0.0
2025-05-28 04:00:00+00:00,136.0205604932104,137.24047706552236,134.7806410364111,134.80064392089844,304021100,0.0,0.0
2025-05-29 04:00:00+00:00,142.24012884407688,143.48004828952517,137.90043367160317,139.1803436279297,369241900,0.0,0.0
2025-05-30 04:00:00+00:00,138.7103677567503,139.61029915281162,132.91076748843994,135.12062072753906,333170900,0.0,0.0
2025-06-02 04:00:00+00:00,135.48059995132564,138.11040700485356,135.39059460313518,137.37046813964844,197663100,0.0,0.0
2025-06-03 04:00:00+00:00,138.77035689954903,141.9901344074345,137.94041273370485,141.21018981933594,225578800,0.0,0.0
2025-06-04 04:00:00+00:00,142.18012651028872,142.38010956756776,139.53030141372145,141.91014099121094,167120800,0.0,0.0
2025-06-05 04:00:00+00:00,142.16012695808664,143.99000172763624,138.82036252431462,139.98028564453125,231397900,0.0,0.0
2025-06-06 04:00:00+00:00,142.50009772583994,143.26005471165655,141.50016717206393,141.7101593017578,153986200,0.0,0.0
2025-06-09 04:00:00+00:00,143.18006060607402,144.98993249459744,141.9301473949137,142.62010192871094,185114500,0.0,0.0
2025-06-10 04:00:00+00:00,142.68009610535242,144.279975869788,141.52017297716907,143.95001220703125,155881900,0.0,0.0
2025-06-11 04:00:00+00:00,144.61000061035156,144.99000549316406,141.8699951171875,142.8300018310547,167694000,0.01,0.0
2025-06-12 04:00:00+00:00,141.97000122070312,145.0,141.85000610351562,145.0,162365000,0.0,0.0
2025-06-13 04:00:00+00:00,142.47999572753906,143.5800018310547,140.85000610351562,141.97000122070312,180820600,0.0,0.0
2025-06-16 04:00:00+00:00,143.35000610351562,146.17999267578125,143.1999969482422,144.69000244140625,183133700,0.0,0.0
2025-06-17 04:00:00+00:00,144.49000549316406,145.22000122070312,143.77999877929688,144.1199951171875,139108000,0.0,0.0
